year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1994,CL,中日ドラゴンズ,71073860,野中　徹博,,135,135,31.1,31.1,30,30,3,3,15,15,1,1,18,18,3,3,0,0,11,11,11,11,3.16,3.16,1994|中　日|21|0|1|1|||0|0|0|.000|135|31 .1|31|.1|30|3|15|1|18|3|0|11|11|3.16,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,71073887,野口　茂樹,,45,45,10.2,10.2,5,5,1,1,10,10,0,0,11,11,0,0,0,0,3,3,3,3,2.53,2.53,1994|中　日|8|0|0|0|||0|0|0|.000|45|10 .2|10|.2|5|1|10|0|11|0|0|3|3|2.53,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,01903889,平田　洋,,7,7,0.1,0.1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,4,4,4,4,108.0,108.0,1994|中　日|1|0|0|0|||0|0|0|.000|7|0 .1|0|.1|2|1|3|0|0|0|0|4|4|108.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,41243889,Ｄ．ヘンリー,,291,291,67.1,67.1,49,49,4,4,47,47,1,1,70,70,6,6,0,0,28,28,26,26,3.48,3.48,1994|中　日|31|3|7|0|||0|0|0|.300|291|67 .1|67|.1|49|4|47|1|70|6|0|28|26|3.48,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,01803881,山田　喜久夫,,101,101,24.2,24.2,19,19,2,2,13,13,0,0,22,22,0,0,0,0,10,10,9,9,3.28,3.28,1994|中　日|24|2|0|0|||0|0|0|1.000|101|24 .2|24|.2|19|2|13|0|22|0|0|10|9|3.28,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,51553881,葛西　稔,,97,97,22.1,22.1,20,20,2,2,12,12,2,2,16,16,1,1,0,0,12,12,9,9,3.63,3.63,1994|阪　神|11|2|1|0|||0|0|0|.667|97|22 .1|22|.1|20|2|12|2|16|1|0|12|9|3.63,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,21323846,久保　康生,,298,298,69.2,69.2,63,63,7,7,26,26,5,5,56,56,0,0,0,0,26,26,24,24,3.1,3.1,1994|阪　神|50|4|2|1|||0|0|0|.667|298|69 .2|69|.2|63|7|26|5|56|0|0|26|24|3.10,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,91793862,大門　和彦,,58,58,13.2,13.2,14,14,2,2,4,4,1,1,11,11,0,0,1,1,8,8,8,8,5.27,5.27,1994|阪　神|5|0|1|0|||0|0|0|.000|58|13 .2|13|.2|14|2|4|1|11|0|1|8|8|5.27,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,31733883,田村　勤,,65,65,14.1,14.1,11,11,0,0,8,8,2,2,16,16,0,0,0,0,7,7,6,6,3.77,3.77,1994|阪　神|11|2|3|4|||0|0|0|.400|65|14 .1|14|.1|11|0|8|2|16|0|0|7|6|3.77,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,61963860,仲田　幸司,,483,483,108.1,108.1,110,110,13,13,62,62,1,1,78,78,4,4,0,0,58,58,50,50,4.15,4.15,1994|阪　神|23|7|6|0|||1|1|0|.538|483|108 .1|108|.1|110|13|62|1|78|4|0|58|50|4.15,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,71473867,御子柴　進,,388,388,93.1,93.1,102,102,9,9,15,15,0,0,50,50,0,0,0,0,47,47,44,44,4.24,4.24,1994|阪　神|23|4|7|0|||0|0|0|.364|388|93 .1|93|.1|102|9|15|0|50|0|0|47|44|4.24,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,21023889,藪　恵市,,743,743,181.1,181.1,174,174,12,12,42,42,2,2,110,110,2,2,1,1,67,67,64,64,3.18,3.18,1994|阪　神|26|9|9|0|||8|1|0|.500|743|181 .1|181|.1|174|12|42|2|110|2|1|67|64|3.18,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,91693885,弓長　起浩,,303,303,69.2,69.2,64,64,2,2,32,32,4,4,45,45,1,1,0,0,36,36,34,34,4.39,4.39,1994|阪　神|54|1|1|3|||0|0|0|.500|303|69 .2|69|.2|64|2|32|4|45|1|0|36|34|4.39,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,31133881,秋村　謙宏,,159,159,38.1,38.1,35,35,6,6,14,14,2,2,24,24,0,0,0,0,20,20,20,20,4.7,4.7,1994|広島東洋|27|0|1|1|||0|0|0|.000|159|38 .1|38|.1|35|6|14|2|24|0|0|20|20|4.70,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,01103863,井上　祐二,,66,66,13.1,13.1,22,22,2,2,5,5,0,0,10,10,0,0,0,0,16,16,12,12,8.1,8.1,1994|福岡ダイエー|8|0|0|0|||0|0|0|.000|66|13 .1|13|.1|22|2|5|0|10|0|0|16|12|8.10,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,91193887,池田　郁夫,,14,14,2.1,2.1,5,5,0,0,3,3,0,0,0,0,0,0,0,0,3,3,3,3,11.57,11.57,1994|広島東洋|2|0|0|0|||0|0|0|.000|14|2 .1|2|.1|5|0|3|0|0|0|0|3|3|11.57,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,91193844,大野　豊,,199,199,48.2,48.2,34,34,2,2,19,19,1,1,38,38,3,3,0,0,17,17,13,13,2.4,2.4,1994|広島東洋|42|4|2|18|||0|0|0|.667|199|48 .2|48|.2|34|2|19|1|38|3|0|17|13|2.40,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,51553863,川口　和久,,631,631,139.1,139.1,142,142,18,18,93,93,1,1,96,96,5,5,0,0,74,74,73,73,4.72,4.72,1994|広島東洋|27|7|10|0|||3|1|0|.412|631|139 .1|139|.1|142|18|93|1|96|5|0|74|73|4.72,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,61363867,加藤　哲郎,,43,43,9.2,9.2,11,11,3,3,4,4,0,0,6,6,0,0,0,0,8,8,8,8,7.45,7.45,1994|広島東洋|7|1|0|0|||0|0|0|1.000|43|9 .2|9|.2|11|3|4|0|6|0|0|8|8|7.45,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,11713866,川島　堅,,9,9,1.2,1.2,3,3,0,0,1,1,0,0,1,1,0,0,0,0,2,2,2,2,10.8,10.8,1994|広島東洋|2|0|0|0|||0|0|0|.000|9|1 .2|1|.2|3|0|1|0|1|0|0|2|2|10.80,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,23923868,片瀬　聖敏,,370,370,83.2,83.2,86,86,14,14,40,40,3,3,51,51,2,2,0,0,49,49,45,45,4.84,4.84,1994|広島東洋|17|1|7|1|||2|0|0|.125|370|83 .2|83|.2|86|14|40|3|51|2|0|49|45|4.84,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,91393842,北別府　学,,215,215,50.2,50.2,62,62,13,13,9,9,2,2,24,24,0,0,0,0,33,33,32,32,5.68,5.68,1994|広島東洋|11|3|3|0|||0|0|0|.500|215|50 .2|50|.2|62|13|9|2|24|0|0|33|32|5.68,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,01303864,紀藤　真琴,,758,758,181.1,181.1,178,178,28,28,56,56,2,2,149,149,5,5,0,0,82,82,80,80,3.97,3.97,1994|広島東洋|30|16|5|0|||8|1|0|.762|758|181 .1|181|.1|178|28|56|2|149|5|0|82|80|3.97,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,13013868,近藤　芳久,,581,581,137.1,137.1,128,128,16,16,52,52,1,1,88,88,3,3,0,0,60,60,54,54,3.54,3.54,1994|広島東洋|40|11|6|0|||4|1|0|.647|581|137 .1|137|.1|128|16|52|1|88|3|0|60|54|3.54,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,21723881,佐々岡　真司,,547,547,130.2,130.2,129,129,15,15,27,27,4,4,93,93,1,1,0,0,51,51,48,48,3.31,3.31,1994|広島東洋|41|7|9|6|||2|1|0|.438|547|130 .2|130|.2|129|15|27|4|93|1|0|51|48|3.31,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,51753885,佐藤　貞治,,13,13,2.1,2.1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,3,3,3,3,11.57,11.57,1994|広島東洋|3|0|0|0|||0|0|0|.000|13|2 .1|2|.1|3|1|3|0|0|0|0|3|3|11.57,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,61963881,鈴木　哲,,319,319,75.2,75.2,63,63,6,6,37,37,3,3,58,58,0,0,0,0,25,25,22,22,2.62,2.62,1994|広島東洋|36|2|3|1|||0|0|0|.400|319|75 .2|75|.2|63|6|37|3|58|0|0|25|22|2.62,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,91993860,高山　郁夫,,154,154,35.2,35.2,42,42,5,5,7,7,1,1,18,18,0,0,0,0,23,23,23,23,5.8,5.8,1994|広島東洋|9|3|3|0|||0|0|0|.500|154|35 .2|35|.2|42|5|7|1|18|0|0|23|23|5.80,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,71873883,高橋　英樹,,169,169,41.2,41.2,30,30,8,8,12,12,0,0,31,31,2,2,0,0,20,20,19,19,4.1,4.1,1994|広島東洋|27|1|2|0|||0|0|0|.333|169|41 .2|41|.2|30|8|12|0|31|2|0|20|19|4.10,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,21923862,長冨　浩志,,216,216,48.1,48.1,56,56,2,2,20,20,4,4,25,25,0,0,0,0,31,31,28,28,5.21,5.21,1994|広島東洋|17|2|5|1|||0|0|0|.286|216|48 .1|48|.1|56|2|20|4|25|0|0|31|28|5.21,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,63063868,望月　秀通,,456,456,105.1,105.1,121,121,14,14,38,38,2,2,66,66,3,3,0,0,53,53,47,47,4.02,4.02,1994|広島東洋|49|6|5|3|||0|0|0|.545|456|105 .1|105|.1|121|14|38|2|66|3|0|53|47|4.02,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,71173867,荒木　大輔,,323,323,74.1,74.1,87,87,11,11,16,16,1,1,24,24,2,2,0,0,43,43,42,42,5.09,5.09,1994|ヤクルト|19|1|6|0|||1|0|0|.143|323|74 .1|74|.1|87|11|16|1|24|2|0|43|42|5.09,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,91193862,伊東　昭光,,701,701,155.2,155.2,176,176,20,20,70,70,7,7,73,73,2,2,0,0,92,92,84,84,4.86,4.86,1994|ヤクルト|29|8|10|0|||2|1|0|.444|701|155 .2|155|.2|176|20|70|7|73|2|0|92|84|4.86,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,71573883,伊林　厚志,,101,101,24.1,24.1,24,24,1,1,9,9,0,0,17,17,0,0,0,0,14,14,14,14,5.18,5.18,1994|ヤクルト|28|0|2|0|||0|0|0|.000|101|24 .1|24|.1|24|1|9|0|17|0|0|14|14|5.18,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,11513883,岡林　洋一,,688,688,171.2,171.2,161,161,13,13,31,31,3,3,95,95,0,0,0,0,60,60,57,57,2.99,2.99,1994|ヤクルト|22|11|5|0|||10|2|3|.688|688|171 .2|171|.2|161|13|31|3|95|0|0|60|57|2.99,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,31533883,小坂　勝仁,,61,61,13.1,13.1,16,16,3,3,7,7,1,1,11,11,1,1,1,1,7,7,7,7,4.73,4.73,1994|ヤクルト|13|1|1|0|||0|0|0|.500|61|13 .1|13|.1|16|3|7|1|11|1|1|7|7|4.73,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,11313887,小倉　恒,,83,83,19.1,19.1,21,21,4,4,5,5,1,1,16,16,0,0,0,0,9,9,9,9,4.19,4.19,1994|ヤクルト|13|0|0|0|||0|0|0|.000|83|19 .1|19|.1|21|4|5|1|16|0|0|9|9|4.19,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,25923868,川崎　憲次郎,,514,514,114.2,114.2,117,117,10,10,52,52,5,5,67,67,10,10,0,0,69,69,61,61,4.79,4.79,1994|ヤクルト|20|6|9|0|||4|0|0|.400|514|114 .2|114|.2|117|10|52|5|67|10|0|69|61|4.79,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,91593889,斎藤　充弘,,11,11,1.2,1.2,4,4,2,2,2,2,0,0,2,2,0,0,1,1,6,6,6,6,32.4,32.4,1994|ヤクルト|1|0|0|0|||0|0|0|.000|11|1 .2|1|.2|4|2|2|0|2|0|1|6|6|32.40,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,15013868,鈴木　平,,8,8,1.1,1.1,3,3,1,1,0,0,1,1,3,3,0,0,0,0,3,3,3,3,20.25,20.25,1994|ヤクルト|2|0|0|0|||0|0|0|.000|8|1 .1|1|.1|3|1|0|1|3|0|0|3|3|20.25,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,51553883,高津　臣吾,,298,298,72.1,72.1,63,63,7,7,30,30,1,1,54,54,1,1,0,0,25,25,23,23,2.86,2.86,1994|ヤクルト|47|8|4|19|||0|0|0|.667|298|72 .1|72|.1|63|7|30|1|54|1|0|25|23|2.86,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,21723864,内藤　尚行,,94,94,21.2,21.2,22,22,2,2,8,8,0,0,22,22,2,2,0,0,14,14,12,12,4.98,4.98,1994|ヤクルト|12|0|1|0|||0|0|0|.000|94|21 .2|21|.2|22|2|8|0|22|2|0|14|12|4.98,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,51253881,西村　龍次,,527,527,124.1,124.1,116,116,14,14,53,53,6,6,72,72,3,3,0,0,52,52,47,47,3.4,3.4,1994|ヤクルト|22|6|9|0|||3|1|0|.400|527|124 .1|124|.1|116|14|53|6|72|3|0|52|47|3.40,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,01603881,松元　繁,,143,143,31.2,31.2,28,28,5,5,19,19,1,1,21,21,0,0,1,1,19,19,12,12,3.41,3.41,1994|ヤクルト|16|0|1|0|||0|0|0|.000|143|31 .2|31|.2|28|5|19|1|21|0|1|19|12|3.41,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,31433887,山本　樹,,66,66,13.1,13.1,19,19,3,3,9,9,0,0,8,8,3,3,0,0,7,7,7,7,4.73,4.73,1994|ヤクルト|13|0|0|0|||0|0|0|.000|66|13 .1|13|.1|19|3|9|0|8|3|0|7|7|4.73,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,41443862,乱橋　幸仁,,40,40,7.2,7.2,12,12,1,1,4,4,1,1,6,6,0,0,1,1,9,9,8,8,9.39,9.39,1994|ヤクルト|10|0|0|0|||0|0|0|.000|40|7 .2|7|.2|12|1|4|1|6|0|1|9|8|9.39,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,31533866,岡本　透,,137,137,30.1,30.1,38,38,2,2,8,8,1,1,32,32,1,1,0,0,20,20,16,16,4.75,4.75,1994|横　浜|7|2|4|0|||0|0|0|.333|137|30 .1|30|.1|38|2|8|1|32|1|0|20|16|4.75,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,13113883,加藤　将斗,,386,386,88.2,88.2,73,73,9,9,51,51,1,1,58,58,2,2,0,0,41,41,40,40,4.06,4.06,1994|横　浜|25|4|8|0|||1|1|0|.333|386|88 .2|88|.2|73|9|51|1|58|2|0|41|40|4.06,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,01503887,小桧山　雅仁,,263,263,58.1,58.1,51,51,9,9,41,41,2,2,41,41,7,7,0,0,29,29,26,26,4.01,4.01,1994|横　浜|25|2|3|0|||0|0|0|.400|263|58 .1|58|.1|51|9|41|2|41|7|0|29|26|4.01,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,81783868,島田　直也,,491,491,116.2,116.2,122,122,9,9,31,31,4,4,68,68,4,4,1,1,53,53,50,50,3.86,3.86,1994|横　浜|50|9|9|3|||0|0|0|.500|491|116 .2|116|.2|122|9|31|4|68|4|1|53|50|3.86,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,11613889,Ｄ．スコット,,136,136,32.1,32.1,29,29,1,1,17,17,0,0,27,27,1,1,0,0,10,10,9,9,2.51,2.51,1994|横　浜|25|0|1|0|||0|0|0|.000|136|32 .1|32|.1|29|1|17|0|27|1|0|10|9|2.51,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,51753864,友利　結,,31,31,4.2,4.2,8,8,1,1,8,8,0,0,4,4,2,2,0,0,10,10,7,7,13.5,13.5,1994|横　浜|4|0|1|0|||0|0|0|.000|31|4 .2|4|.2|8|1|8|0|4|2|0|10|7|13.50,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,01503866,野村　弘樹,,332,332,70.2,70.2,100,100,16,16,28,28,0,0,61,61,1,1,0,0,53,53,50,50,6.37,6.37,1994|横　浜|14|5|5|0|||1|0|0|.500|332|70 .2|70|.2|100|16|28|0|61|1|0|53|50|6.37,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,81883883,水尾　嘉孝,,71,71,14.1,14.1,24,24,4,4,7,7,0,0,12,12,2,2,0,0,13,13,10,10,6.28,6.28,1994|横　浜|11|0|1|0|||0|0|0|.000|71|14 .1|14|.1|24|4|7|0|12|2|0|13|10|6.28,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,41443885,三浦　大輔,,228,228,47.2,47.2,61,61,2,2,25,25,0,0,35,35,2,2,1,1,27,27,23,23,4.34,4.34,1994|横　浜|17|2|2|0|||1|1|0|.500|228|47 .2|47|.2|61|2|25|0|35|2|1|27|23|4.34,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,41543866,盛田　幸希,,290,290,72.2,72.2,56,56,4,4,19,19,5,5,59,59,1,1,0,0,22,22,20,20,2.48,2.48,1994|横　浜|46|8|4|16|||0|0|0|.667|290|72 .2|72|.2|56|4|19|5|59|1|0|22|20|2.48,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,33133883,渡部　高史,,97,97,19.1,19.1,27,27,3,3,14,14,0,0,14,14,3,3,0,0,21,21,18,18,8.38,8.38,1994|横　浜|24|0|2|0|||0|0|0|.000|97|19 .1|19|.1|27|3|14|0|14|3|0|21|18|8.38,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,58,58,10.1,10.1,22,22,2,2,6,6,0,0,9,9,1,1,0,0,14,14,14,14,12.19,12.19,1994|近　鉄|6|0|2|0|||0|0|0|.000|58|10 .1|10|.1|22|2|6|0|9|1|0|14|14|12.19,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,11413889,Ｋ．アボット,,65,65,11.2,11.2,25,25,0,0,9,9,0,0,8,8,0,0,0,0,11,11,10,10,7.71,7.71,1994|近　鉄|4|0|0|0|||0|0|0|.000|65|11 .2|11|.2|25|0|9|0|8|0|0|11|10|7.71,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,91193864,池上　誠一,,215,215,54.1,54.1,38,38,3,3,12,12,2,2,45,45,1,1,0,0,17,17,16,16,2.65,2.65,1994|近　鉄|25|4|1|0|||0|0|0|.800|215|54 .1|54|.1|38|3|12|2|45|1|0|17|16|2.65,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,31333885,江坂　政明,,239,239,49.1,49.1,75,75,11,11,21,21,2,2,27,27,3,3,0,0,44,44,40,40,7.3,7.3,1994|近　鉄|15|1|5|0|||1|0|0|.167|239|49 .1|49|.1|75|11|21|2|27|3|0|44|40|7.30,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,11513869,清川　栄治,,77,77,18.1,18.1,13,13,1,1,10,10,1,1,16,16,1,1,0,0,6,6,6,6,2.95,2.95,1994|近　鉄|37|0|0|0|||0|0|0|.000|77|18 .1|18|.1|13|1|10|1|16|1|0|6|6|2.95,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,71573887,小池　秀郎,,318,318,71.1,71.1,76,76,13,13,33,33,0,0,46,46,5,5,0,0,44,44,42,42,5.3,5.3,1994|近　鉄|19|5|2|0|||0|0|0|.714|318|71 .1|71|.1|76|13|33|0|46|5|0|44|42|5.30,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,81583860,佐々木　修,,22,22,4.1,4.1,6,6,0,0,2,2,0,0,1,1,0,0,0,0,4,4,3,3,6.23,6.23,1994|近　鉄|2|0|0|0|||0|0|0|.000|22|4 .1|4|.1|6|0|2|0|1|0|0|4|3|6.23,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,51653883,佐野　重樹,,384,384,93.1,93.1,95,95,6,6,22,22,1,1,51,51,1,1,0,0,39,39,36,36,3.47,3.47,1994|近　鉄|47|8|4|2|||0|0|0|.667|384|93 .1|93|.1|95|6|22|1|51|1|0|39|36|3.47,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,01703885,品田　操士,,133,133,31.1,31.1,35,35,3,3,12,12,1,1,27,27,1,1,0,0,16,16,15,15,4.31,4.31,1994|近　鉄|15|0|0|0|||0|0|0|.000|133|31 .1|31|.1|35|3|12|1|27|1|0|16|15|4.31,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,91993885,高村　祐,,551,551,125.2,125.2,142,142,9,9,36,36,3,3,130,130,2,2,0,0,74,74,65,65,4.66,4.66,1994|近　鉄|24|9|10|0|||4|2|1|.474|551|125 .2|125|.2|142|9|36|3|130|2|0|74|65|4.66,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,11913889,西川　慎一,,21,21,4.1,4.1,6,6,0,0,2,2,0,0,0,0,0,0,0,0,5,5,3,3,6.23,6.23,1994|近　鉄|3|0|1|0|||0|0|0|.000|21|4 .1|4|.1|6|0|2|0|0|0|0|5|3|6.23,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,,772,772,179.2,179.2,182,182,13,13,65,65,2,2,85,85,3,3,0,0,87,87,68,68,3.41,3.41,1994|近　鉄|27|12|10|0|||10|3|2|.545|772|179 .2|179|.2|182|13|65|2|85|3|0|87|68|3.41,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,01103881,有倉　雅史,,125,125,30.1,30.1,30,30,3,3,7,7,0,0,15,15,0,0,0,0,17,17,16,16,4.75,4.75,1994|日本ハム|12|0|1|0|||0|0|0|.000|125|30 .1|30|.1|30|3|7|0|15|0|0|17|16|4.75,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,61163887,今関　勝,,268,268,62.1,62.1,50,50,10,10,34,34,1,1,65,65,3,3,0,0,36,36,33,33,4.76,4.76,1994|日本ハム|19|1|3|0|||1|0|0|.250|268|62 .1|62|.1|50|10|34|1|65|3|0|36|33|4.76,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,51353881,内山　正博,,91,91,19.1,19.1,27,27,3,3,6,6,0,0,8,8,0,0,0,0,8,8,8,8,3.72,3.72,1994|日本ハム|24|0|0|0|||0|0|0|.000|91|19 .1|19|.1|27|3|6|0|8|0|0|8|8|3.72,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,41043883,小島　善博,,31,31,6.1,6.1,10,10,4,4,3,3,0,0,6,6,0,0,0,0,9,9,9,9,12.79,12.79,1994|日本ハム|4|0|1|0|||0|0|0|.000|31|6 .1|6|.1|10|4|3|0|6|0|0|9|9|12.79,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,71773881,酒井　光次郎,,154,154,30.1,30.1,55,55,3,3,13,13,1,1,21,21,5,5,0,0,23,23,21,21,6.23,6.23,1994|日本ハム|41|1|0|0|||0|0|0|1.000|154|30 .1|30|.1|55|3|13|1|21|5|0|23|21|6.23,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,91793868,芝草　宇宙,,376,376,89.2,89.2,94,94,14,14,24,24,3,3,50,50,4,4,0,0,41,41,35,35,3.51,3.51,1994|日本ハム|34|4|5|1|||0|0|0|.444|376|89 .2|89|.2|94|14|24|3|50|4|0|41|35|3.51,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
1994,PL,北海道日本ハムファイターズ,11913868,白井　康勝,,323,323,72.2,72.2,77,77,12,12,32,32,0,0,46,46,0,0,0,0,47,47,45,45,5.57,5.57,1994|日本ハム|20|1|7|0|||0|0|0|.125|323|72 .2|72|.2|77|12|32|0|46|0|0|47|45|5.57,_data\master_csv__rescrape_staging\pitching_1994_PL_from_master.csv
