year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1951,CL,広島東洋カープ,41143803,石黒　忠,H|HR|BB|SO|BK,21,21,4.0,4.0,4,7,,0,7,3,0,0,3,1,0,0,1,0,5,5,5,5,11.25,11.25,1951|広　島|1|0|0||||0|0|0|.000|21|4|4||7|0|3|0|1|0|0|5|5|11.25,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,31533874,笠松　実,H|HR|BB|HBP|SO|WP|BK,796,796,180.0,180.0,180,218,,6,218,41,6,2,41,39,2,1,39,0,106,106,90,90,4.5,4.5,1951|広　島|36|5|15||||9|0|3|.250|796|180|180||218|6|41|2|39|1|0|106|90|4.50,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,81483872,内藤　幸三,H|HR|BB|SO|BK,99,99,20.0,20.0,20,27,,1,27,11,1,1,11,3,1,1,3,1,17,17,14,14,6.3,6.3,1951|広　島|5|1|4||||1|0|0|.200|99|20|20||27|1|11|1|3|1|1|17|14|6.30,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,43643801,吉若　昌弘,H|HR|BB|HBP|SO|BK,116,116,22.0,22.0,22,41,,3,41,13,3,0,13,4,0,0,4,0,26,26,23,23,9.41,9.41,1951|広　島|8|1|1||||0|0|0|.500|116|22|22||41|3|13|0|4|0|0|26|23|9.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,61963803,渡辺　信義,H|HR|BB|SO|BK,27,27,7.0,7.0,7,6,,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0.0,0.0,1951|広　島|2|0|0||||0|0|0|.000|27|7|7||6|0|0|0|3|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,31133803,浅田　肇,H|HR|BB|HBP|SO|WP|BK,98,98,20.0,20.0,20,31,,2,31,9,2,0,9,3,0,1,3,0,24,24,22,22,9.9,9.9,1951|国　鉄|8|1|2||||1|0|0|.333|98|20|20||31|2|9|0|3|1|0|24|22|9.90,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,71073801,金田　正一,H|HR|BB|HBP|SO|WP|BK,1488,1488,350.0,350.0,350,257,,22,257,190,22,8,190,233,8,3,233,3,159,159,110,110,2.83,2.83,1951|国　鉄|56|22|21||||25|4|0|.512|1488|350|350||257|22|190|8|233|3|3|159|110|2.83,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,53153801,田原　基稔,H|HR|BB|HBP|SO|WP|BK,708,708,161.0,161.0,161,158,,12,158,79,12,3,79,53,3,0,53,0,87,87,69,69,3.86,3.86,1951|国　鉄|31|4|12||||3|0|0|.250|708|161|161||158|12|79|3|53|0|0|87|69|3.86,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,43543801,仲川　翠,H|HR|BB|HBP|SO|WP|BK,120,120,24.0,24.0,24,39,,2,39,12,2,1,12,8,1,3,8,0,28,28,22,22,8.25,8.25,1951|国　鉄|8|0|2||||0|0|0|.000|120|24|24||39|2|12|1|8|3|0|28|22|8.25,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,01703803,馬明　泰三郎,H|HR|BB|SO|BK,6,6,1.0,1.0,1,0,,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,1951|国　鉄|2|0|0||||0|0|0|.000|6|1|1||0|0|3|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,91193803,伊藤　四郎,H|HR|BB|HBP|SO|WP,16,16,4.0,4.0,4,1,,0,1,4,0,1,4,0,1,0,0,0,3,3,1,1,2.25,2.25,1951|名古屋|3|0|0||||0|0|0|.000|16|4|4||1|0|4|1|0|0|0|3|1|2.25,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,51553803,近藤　禎三,H|HR|BB|HBP|WP|BK,45,45,9.0,9.0,9,15,,0,15,2,0,1,2,2,1,0,2,0,10,10,8,8,8.0,8.0,1951|名古屋|5|0|0||||0|0|0|.000|45|9|9||15|0|2|1|2|0|0|10|8|8.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,21923891,三富　恒雄,H|HR|BB|HBP|SO|WP|BK,719,719,169.0,169.0,169,154,,12,154,60,12,6,60,39,6,0,39,0,72,72,58,58,3.09,3.09,1951|名古屋|25|12|7||||11|0|1|.632|719|169|169||154|12|60|6|39|0|0|72|58|3.09,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,PL,阪急ブレーブス,21523803,鈴木　幸雄,H|HR|BB|HBP|SO|WP|BK,270,270,65.0,65.0,65,62,,3,62,16,3,5,16,23,5,0,23,1,31,31,27,27,3.74,3.74,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,阪急ブレーブス,41743898,宮沢　基一郎,H|HR|BB|HBP|SO|WP|BK,115,115,26.0,26.0,26,29,,3,29,9,3,2,9,8,2,0,8,1,21,21,12,12,4.15,4.15,1951|阪　急|9|0|3||||0|0|0|.000|115|26|26||29|3|9|2|8|0|1|21|12|4.15,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,南海ホークス,31533897,中原　宏,H|HR|BB|HBP|SO|WP|BK,144,144,33.0,33.0,33,38,,1,38,14,1,0,14,9,0,2,9,0,15,15,13,13,3.55,3.55,1951|南　海|8|4|1||||1|0|0|.800|144|33|33||38|1|14|0|9|2|0|15|13|3.55,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,南海ホークス,53953801,服部　武夫,H|HR|BB|SO|WP|BK,632,632,155.0,155.0,155,104,,4,104,78,4,4,78,62,4,0,62,1,44,44,35,35,2.03,2.03,1951|南　海|31|10|7||||4|4|0|.588|632|155|155||104|4|78|4|62|0|1|44|35|2.03,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,東急フライヤーズ,31233801,木村　富雄,H|HR|BB|SO,22,22,4.0,4.0,4,7,,0,7,5,0,0,5,0,0,0,0,0,6,6,5,5,11.25,11.25,1951|東　急|2|0|0||||0|0|0|.000|22|4|4||7|0|5|0|0|0|0|6|5|11.25,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,東急フライヤーズ,21323803,金城　政夫,H|HR|BB|SO|WP|BK,28,28,4.0,4.0,4,7,,1,7,9,1,1,9,1,1,0,1,0,10,10,10,10,22.5,22.5,1951|東　急|4|0|1||||0|0|0|.000|28|4|4||7|1|9|1|1|0|0|10|10|22.50,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,東急フライヤーズ,31433801,桑名　重治,H|HR|BB|HBP|SO|WP|BK,288,288,66.0,66.0,66,74,,3,74,16,3,0,16,21,0,1,21,1,37,37,27,27,3.68,3.68,1951|東　急|22|3|4||||0|0|0|.429|288|66|66||74|3|16|0|21|1|1|37|27|3.68,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,東急フライヤーズ,83383801,寺川　昭二,H|HR|BB|HBP|SO|WP|BK,583,583,136.0,136.0,136,129,,3,129,50,3,2,50,56,2,0,56,1,68,68,54,54,3.57,3.57,1951|東　急|31|5|8||||4|2|0|.385|583|136|136||129|3|50|2|56|0|1|68|54|3.57,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,東急フライヤーズ,71973803,宮沢　澄也,H|HR|BB|SO|WP|BK,380,380,84.0,84.0,84,88,,3,88,34,3,3,34,33,3,4,33,0,55,55,39,39,4.18,4.18,1951|東　急|26|2|8||||1|0|1|.200|380|84|84||88|3|34|3|33|4|0|55|39|4.18,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,大映スターズ,91193801,荒岡　昭,HR|BB|HBP|SO|WP|BK,35,35,8.0,8.0,8,8,,0,8,4,0,1,4,6,1,0,6,0,2,2,2,2,2.25,2.25,1951|大　映|2|0|0||||0|0|0|.000|35|8|8||8|0|4|1|6|0|0|2|2|2.25,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,大映スターズ,81383896,木場　巌,H|HR|BB|HBP|SO|WP|BK,60,60,10.0,10.0,10,19,,1,19,12,1,0,12,1,0,1,1,0,13,13,11,11,9.9,9.9,1951|大　映|6|0|0||||0|0|0|.000|60|10|10||19|1|12|0|1|1|0|13|11|9.90,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,大映スターズ,11713898,林　義一,H|HR|BB|HBP|SO|WP|BK,1033,1033,255.0,255.0,255,222,,16,222,62,16,3,62,95,3,0,95,1,88,88,72,72,2.54,2.54,1951|大　映|34|12|11||||23|2|5|.522|1033|255|255||222|16|62|3|95|0|1|88|72|2.54,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,大映スターズ,51753898,姫野　好治,H|HR|BB|HBP|SO|WP|BK,646,646,152.0,152.0,152,140,,14,140,66,14,4,66,72,4,0,72,3,75,75,66,66,3.91,3.91,1951|大　映|30|6|12||||9|0|0|.333|646|152|152||140|14|66|4|72|0|3|75|66|3.91,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,毎日オリオンズ,01503801,上野　重雄,H|HR|BB|HBP|SO|BK,355,355,86.0,86.0,86,79,,2,79,23,2,0,23,25,0,0,25,0,35,35,27,27,2.83,2.83,1951|毎　日|20|6|5||||4|1|1|.545|355|86|86||79|2|23|0|25|0|0|35|27|2.83,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,毎日オリオンズ,11713801,榎原　好,H|HR|BB|HBP|SO|WP|BK,552,552,128.0,128.0,128,143,,11,143,40,11,0,40,39,0,2,39,4,78,78,62,62,4.36,4.36,1951|毎　日|30|6|7||||3|0|0|.462|552|128|128||143|11|40|0|39|2|4|78|62|4.36,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,毎日オリオンズ,41443801,佐藤　平七,H|HR|BB|HBP|SO|WP|BK,602,602,141.0,141.0,141,153,,12,153,39,12,3,39,49,3,1,49,0,71,71,52,52,3.32,3.32,1951|毎　日|25|9|5||||4|1|0|.643|602|141|141||153|12|39|3|49|1|0|71|52|3.32,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,毎日オリオンズ,13913872,若林　忠志,H|HR|BB|HBP|SO|BK,173,173,41.0,41.0,41,46,,6,46,6,6,0,6,14,0,0,14,1,29,29,22,22,4.83,4.83,1951|毎　日|11|0|4||||0|0|0|.000|173|41|41||46|6|6|0|14|0|1|29|22|4.83,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,近鉄パールス,61863801,関根　潤三,HR|BB|HBP|SO|WP|BK,798,798,189.0,189.0,189,189,,13,189,55,13,8,55,97,8,2,97,2,91,91,72,72,3.43,3.43,1951|近　鉄|39|7|11||||10|2|1|.389|798|189|189||189|13|55|8|97|2|2|91|72|3.43,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,近鉄パールス,43143801,田中　文雄,H|HR|BB|HBP|SO|BK,973,973,243.0,243.0,243,198,,14,198,57,14,2,57,86,2,2,86,6,89,89,73,73,2.7,2.7,1951|近　鉄|39|15|15||||19|3|1|.500|973|243|243||198|14|57|2|86|2|6|89|73|2.70,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,西鉄ライオンズ,11313894,緒方　俊明,H|HR|BB|HBP|SO|WP|BK,900,900,221.0,221.0,221,207,,15,207,42,15,5,42,86,5,3,86,0,89,89,64,64,2.61,2.61,1951|西　鉄|46|11|8||||10|1|3|.579|900|221|221||207|15|42|5|86|3|0|89|64|2.61,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,西鉄ライオンズ,81183803,大津　守,H|HR|BB|HBP|BK,101,101,25.0,25.0,25,18,,1,18,10,1,0,10,10,0,0,10,1,8,8,5,5,1.8,1.8,1951|西　鉄|7|1|0||||1|0|0|1.000|101|25|25||18|1|10|0|10|0|1|8|5|1.80,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,西鉄ライオンズ,11513898,武末　悉昌,H|HR|BB|SO|WP|BK,709,709,167.0,167.0,167,136,,4,136,76,4,4,76,65,4,1,65,0,68,68,55,55,2.96,2.96,1951|西　鉄|26|11|7||||6|0|0|.611|709|167|167||136|4|76|4|65|1|0|68|55|2.96,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1952,CL,阪神タイガース,61163805,岩村　吉博,H|HR|BB|HBP|SO|BK,58,58,14.0,14.0,14,18,,2,18,3,2,0,3,2,0,0,2,1,9,9,8,8,5.14,5.14,1952|阪　神|6|1|1||||0|0|0|.500|58|14|14||18|2|3|0|2|0|1|9|8|5.14,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,01303898,駒田　桂二,H|HR|BB|HBP|SO|WP|BK,654,654,156.0,156.0,156,165,,15,165,41,15,1,41,48,1,0,48,0,78,78,70,70,4.04,4.04,1952|阪　神|43|8|8||||1|0|0|.500|654|156|156||165|15|41|1|48|0|0|78|70|4.04,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,51353897,真田　重男,H|HR|BB|HBP|SO|WP|BK,919,919,228.0,228.0,228,198,,13,198,50,13,4,50,80,4,0,80,0,71,71,50,50,1.97,1.97,1952|阪　神|38|16|9||||14|4|2|.640|919|228|228||198|13|50|4|80|0|0|71|50|1.97,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,61363898,田宮　謙次郎,H|HR|BB|SO|WP|BK,60,60,13.0,13.0,13,16,,1,16,6,1,1,6,2,1,0,2,0,8,8,7,7,4.85,4.85,1952|阪　神|5|0|2||||1|0|0|.000|60|13|13||16|1|6|1|2|0|0|8|7|4.85,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,阪神タイガース,81783891,藤村　隆男,H|HR|BB|HBP|SO|WP|BK,1045,1045,260.0,260.0,260,221,,13,221,72,13,8,72,106,8,4,106,2,88,88,76,76,2.63,2.63,1952|阪　神|46|25|6||||16|4|2|.806|1045|260|260||221|13|72|8|106|4|2|88|76|2.63,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,11913801,荻原　隆,H|HR|BB|HBP|SO|WP|BK,308,308,67.0,67.0,67,91,,7,91,20,7,2,20,16,2,1,16,0,52,52,44,44,5.91,5.91,1952|松　竹|15|1|6||||0|0|0|.143|308|67|67||91|7|20|2|16|1|0|52|44|5.91,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,81983805,椙本　勝,H|HR|BB|HBP|SO|WP|BK,480,480,102.0,102.0,102,128,,8,128,53,8,2,53,26,2,1,26,6,78,78,65,65,5.74,5.74,1952|松　竹|26|4|12||||3|0|0|.250|480|102|102||128|8|53|2|26|1|6|78|65|5.74,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,松竹ロビンス,11013805,鈴木　康司,H|HR|BB|HBP|SO|BK,234,234,52.0,52.0,52,56,,2,56,34,2,1,34,18,1,1,18,1,32,32,28,28,4.85,4.85,1952|松　竹|17|0|2||||0|0|0|.000|234|52|52||56|2|34|1|18|1|1|32|28|4.85,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,01103892,今西　啓介,H|HR|BB|HBP|SO|WP|BK,237,237,52.0,52.0,52,54,,6,54,29,6,4,29,15,4,0,15,0,34,34,29,29,5.02,5.02,1952|大　洋|16|2|1||||1|0|0|.667|237|52|52||54|6|29|4|15|0|0|34|29|5.02,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,31533891,清水　秀雄,H|HR|BB|HBP|SO|WP|BK,659,659,150.0,150.0,150,166,,12,166,61,12,2,61,40,2,4,40,2,89,89,81,81,4.86,4.86,1952|大　洋|28|7|10||||8|1|0|.412|659|150|150||166|12|61|2|40|4|2|89|81|4.86,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,01703892,高野　裕良,H|HR|BB|HBP|SO|WP|BK,1267,1267,296.0,296.0,296,299,,23,299,84,23,9,84,99,9,1,99,1,140,140,106,106,3.22,3.22,1952|大　洋|47|17|21||||23|4|1|.447|1267|296|296||299|23|84|9|99|1|1|140|106|3.22,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,大洋ホエールズ,81083805,藤道　昭和,H|HR|BB|HBP|SO|WP|BK,42,42,9.0,9.0,9,8,,0,8,6,0,1,6,1,1,0,1,0,6,6,3,3,3.0,3.0,1952|大　洋|5|0|0||||0|0|0|.000|42|9|9||8|0|6|1|1|0|0|6|3|3.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,81283805,大田垣　喜夫,H|HR|BB|HBP|SO|WP|BK,770,770,180.0,180.0,180,186,,8,186,60,8,4,60,42,4,5,42,0,98,98,86,86,4.3,4.3,1952|広　島|43|7|17||||5|0|1|.292|770|180|180||186|8|60|4|42|5|0|98|86|4.30,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,31533874,笠松　実,H|HR|BB|HBP|SO|WP|BK,235,235,52.0,52.0,52,71,,5,71,7,5,1,7,10,1,0,10,1,35,35,27,27,4.67,4.67,1952|広　島|15|1|3||||1|0|1|.250|235|52|52||71|5|7|1|10|0|1|35|27|4.67,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,91593805,川本　徳三,H|HR|BB|HBP|SO|WP|BK,86,86,16.0,16.0,16,29,,4,29,11,4,1,11,3,1,0,3,0,17,17,13,13,7.31,7.31,1952|広　島|11|0|2||||0|0|0|.000|86|16|16||29|4|11|1|3|0|0|17|13|7.31,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,01503803,杉浦　竜太郎,H|HR|BB|HBP|SO|WP|BK,871,871,208.0,208.0,208,212,,7,212,49,7,4,49,36,4,0,36,2,98,98,68,68,2.94,2.94,1952|広　島|42|9|12||||7|1|0|.429|871|208|208||212|7|49|4|36|0|2|98|68|2.94,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,43743801,長谷川　良平,H|HR|BB|HBP|SO|WP|BK,1289,1289,306.0,306.0,306,302,,6,302,97,6,4,97,138,4,7,138,0,142,142,113,113,3.32,3.32,1952|広　島|55|11|24||||15|2|0|.314|1289|306|306||302|6|97|4|138|7|0|142|113|3.32,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,21723803,萩本　保,HR|BB|BK,17,17,4.0,4.0,4,4,,0,4,1,0,0,1,1,0,0,1,0,2,2,2,2,4.5,4.5,1952|広　島|4|0|0||||0|0|0|.000|17|4|4||4|0|1|0|1|0|0|2|2|4.50,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,広島東洋カープ,61963803,渡辺　信義,H|HR|BB|HBP|SO|WP|BK,794,794,184.0,184.0,184,183,,12,183,54,12,2,54,34,2,1,34,2,102,102,74,74,3.62,3.62,1952|広　島|43|6|14||||5|2|1|.300|794|184|184||183|12|54|2|34|1|2|102|74|3.62,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,71073801,金田　正一,H|HR|BB|HBP|SO|WP|BK,1527,1527,358.0,358.0,358,280,,17,280,197,17,10,197,269,10,8,269,2,149,149,126,126,3.17,3.17,1952|国　鉄|64|24|25||||23|7|0|.490|1527|358|358||280|17|197|10|269|8|2|149|126|3.17,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,01703805,小山　恒三,H|HR|BB|HBP|SO|WP|BK,43,43,12.0,12.0,12,3,,0,3,4,0,1,4,6,1,0,6,0,2,2,1,1,0.75,0.75,1952|国　鉄|2|1|1||||1|1|0|.500|43|12|12||3|0|4|1|6|0|0|2|1|0.75,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,国鉄スワローズ,21623805,宮地　惟友,H|HR|BB|HBP|SO|WP|BK,429,429,99.0,99.0,99,79,,4,79,61,4,2,61,34,2,0,34,1,46,46,35,35,3.18,3.18,1952|国　鉄|28|3|5||||2|0|0|.375|429|99|99||79|4|61|2|34|0|1|46|35|3.18,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,91193803,伊藤　四郎,HR|SO,4,4,1.0,1.0,1,1,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1952|名古屋|1|0|0||||0|0|0|.000|4|1|1||1|0|1|0|0|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,11313897,近藤　貞雄,H|HR|BB|HBP|SO,18,18,3.0,3.0,3,8,,1,8,2,1,0,2,0,0,0,0,0,4,4,4,4,12.0,12.0,1952|名古屋|2|0|1||||0|0|0|.000|18|3|3||8|1|2|0|0|0|0|4|4|12.00,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,CL,中日ドラゴンズ,21923891,三富　恒雄,H|HR|BB|HBP|SO|WP|BK,444,444,106.0,106.0,106,110,,5,110,30,5,3,30,26,3,0,26,1,44,44,37,37,3.14,3.14,1952|名古屋|24|5|3||||4|1|0|.625|444|106|106||110|5|30|3|26|0|1|44|37|3.14,_data\master_csv__rescrape_staging\pitching_1952_CL_from_master.csv
1952,PL,阪急ブレーブス,51353801,伊藤　万喜三,H|HR|BB|SO|BK,10,10,2.0,2.0,2,3,,0,3,2,0,0,2,1,0,0,1,0,1,1,1,1,4.5,4.5,1952|阪　急|1|0|0||||0|0|0|.000|10|2|2||3|0|2|0|1|0|0|1|1|4.50,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,51753805,久保　守,HR|BB|SO|BK,5,5,1.0,1.0,1,1,,0,1,2,0,0,2,1,0,0,1,0,1,1,1,1,9.0,9.0,1952|阪　急|1|0|0||||0|0|0|.000|5|1|1||1|0|2|0|1|0|0|1|1|9.00,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,11713892,白木　義一郎,H|HR|BB|SO|BK,104,104,21.0,21.0,21,38,,0,38,4,0,0,4,5,0,0,5,0,19,19,18,18,7.71,7.71,1952|阪　急|9|0|2||||0|0|0|.000|104|21|21||38|0|4|0|5|0|0|19|18|7.71,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,阪急ブレーブス,33133801,田中　達夫,H|HR|BB|SO,12,12,2.0,2.0,2,4,,0,4,1,0,0,1,0,0,0,0,0,2,2,1,1,4.5,4.5,1952|阪　急|1|0|0||||0|0|0|.000|12|2|2||4|0|1|0|0|0|0|2|1|4.50,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,71173805,井上　慎一,HR|BB|HBP|SO|WP|BK,243,243,55.0,55.0,55,55,,4,55,21,4,3,21,20,3,1,20,0,25,25,16,16,2.62,2.62,1952|南　海|19|3|2||||1|0|0|.600|243|55|55||55|4|21|3|20|1|0|25|16|2.62,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,71373805,小畑　正治,H|HR|BB|SO|WP|BK,143,143,35.0,35.0,35,20,,2,20,18,2,2,18,7,2,0,7,0,14,14,11,11,2.83,2.83,1952|南　海|15|1|0||||1|0|1|1.000|143|35|35||20|2|18|2|7|0|0|14|11|2.83,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,91393805,大神　武俊,H|HR|BB|HBP|SO|WP|BK,578,578,137.0,137.0,137,123,,9,123,48,9,5,48,70,5,0,70,0,61,61,48,48,3.15,3.15,1952|南　海|32|8|5||||3|1|1|.615|578|137|137||123|9|48|5|70|0|0|61|48|3.15,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,81583805,岸本　千明,H|HR|BB|SO,6,6,1.0,1.0,1,0,,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,1952|南　海|1|0|0||||0|0|0|.000|6|1|1||0|0|4|0|0|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,53953801,服部　武夫,H|HR|BB|HBP|SO|WP|BK,784,784,187.0,187.0,187,132,,7,132,105,7,6,105,85,6,4,85,2,65,65,54,54,2.6,2.6,1952|南　海|40|16|6||||2|1|0|.727|784|187|187||132|7|105|6|85|4|2|65|54|2.60,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,93493801,安田　昌雄,H|HR|SO|BK,9,9,3.0,3.0,3,1,,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0.0,0.0,1952|南　海|2|0|0||||0|0|0|.000|9|3|3||1|0|1|0|2|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,南海ホークス,61963896,柚木　進,H|HR|BB|HBP|SO|WP|BK,739,739,193.0,193.0,193,160,,6,160,28,6,2,28,104,2,1,104,0,53,53,41,41,1.91,1.91,1952|南　海|40|19|7||||9|2|1|.731|739|193|193||160|6|28|2|104|1|0|53|41|1.91,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,11313894,緒方　俊明,H|HR|BB|HBP|SO|BK,45,45,9.0,9.0,9,14,,1,14,3,1,0,3,2,0,0,2,0,7,7,6,6,6.0,6.0,1952|西　鉄|3|0|3||||0|0|0|.000|45|9|9||14|1|3|0|2|0|0|7|6|6.00,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,13313801,樽井　清一,H|HR|BB|HBP|SO|WP|BK,826,826,194.0,194.0,194,208,,18,208,61,18,4,61,48,4,2,48,1,94,94,75,75,3.48,3.48,1952|東　急|40|9|14||||12|3|0|.391|826|194|194||208|18|61|4|48|2|1|94|75|3.48,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
1952,PL,東急フライヤーズ,83383801,寺川　昭二,H|HR|BB|HBP|SO|WP|BK,711,711,174.0,174.0,174,156,,8,156,58,8,1,58,44,1,4,44,0,85,85,71,71,3.67,3.67,1952|東　急|42|7|7||||1|0|0|.500|711|174|174||156|8|58|1|44|4|0|85|71|3.67,_data\master_csv__rescrape_staging\pitching_1952_PL_from_master.csv
