status,year,league,player_id,player_name_ja,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,changed_cols,html_cells,csv_file
ok,1965,PL,71673829,竜　隆行,161,161,38.1,38 .1,38,38,1,15,0,13,15.0,3.08,IP|R|ER|ERA,1965|東　京|29|1|2||||0|0|0|.333|161|38 .1|38|.1|30|3|21|1|29|1|0|15|13|3.08,_data\master_csv__rescrape_staging\pitching_1965_PL_from_master.csv
ok,1966,CL,71073801,金田　正一,341,341,84.1,84 .1,84,84,2,36,0,32,36.0,3.43,IP|R|ER|ERA,1966|読　売|19|4|6||||1|0|0|.400|341|84 .1|84|.1|72|12|25|3|58|2|0|36|32|3.43,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01903800,久保田　治,96,96,22.0,22.0,22,22,0,12,0,11,12.0,4.5,R|ER|ERA,1966|読　売|5|1|1||||1|0|0|.500|96|22|22||21|4|9|2|4|0|0|12|11|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51053825,城之内　邦雄,1108,1108,282.0,282.0,282,282,0,70,0,63,70.0,2.01,R|ER|ERA,1966|読　売|40|21|8||||21|6|5|.724|1108|282|282||231|11|53|7|134|0|0|70|63|2.01,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81583822,菅原　勝矢,57,57,13.0,13.0,13,13,1,4,0,4,4.0,2.77,R|ER|ERA,1966|読　売|3|1|1||||1|1|0|.500|57|13|13||11|0|7|0|6|1|0|4|4|2.77,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41943823,高橋　明,173,173,44.1,44 .1,44,44,1,13,0,12,13.0,2.45,IP|R|ER|ERA,1966|読　売|14|3|0||||0|0|0|1.000|173|44 .1|44|.1|33|5|9|1|16|1|0|13|12|2.45,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,61963829,種部　儀康,117,117,33.1,33 .1,33,33,0,4,0,3,4.0,0.82,IP|R|ER|ERA,1966|読　売|20|2|0||||0|0|0|1.000|117|33 .1|33|.1|15|3|6|0|19|0|0|4|3|0.82,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01703820,高橋　一三,308,308,74.2,74 .2,74,74,1,18,0,18,18.0,2.16,IP|R|ER|ERA,1966|読　売|19|6|5||||2|0|0|.545|308|74 .2|74|.2|56|7|34|2|53|1|0|18|18|2.16,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81983804,中村　稔,701,701,177.0,177.0,177,177,0,62,1,52,62.0,2.64,R|ER|ERA,1966|読　売|32|11|7||||8|2|2|.611|701|177|177||150|15|36|3|85|0|1|62|52|2.64,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91093822,堀内　恒夫,714,714,181.0,181.0,181,181,5,34,0,28,34.0,1.39,R|ER|ERA,1966|読　売|33|16|2||||14|7|1|.889|714|181|181||125|5|69|4|117|5|0|34|28|1.39,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91893825,益田　昭雄,229,229,58.1,58 .1,58,58,0,18,0,18,18.0,2.79,IP|R|ER|ERA,1966|読　売|30|4|1||||0|0|0|.800|229|58 .1|58|.1|49|6|14|1|40|0|0|18|18|2.79,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,33133825,宮田　征典,136,136,33.2,33 .2,33,33,0,9,0,8,9.0,2.12,IP|R|ER|ERA,1966|読　売|15|5|3||||0|0|0|.625|136|33 .2|33|.2|30|5|10|0|18|0|0|9|8|2.12,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41243820,宮本　洋二郎,203,203,53.0,53.0,53,53,0,13,0,12,13.0,2.04,R|ER|ERA,1966|読　売|22|2|1||||0|0|0|.667|203|53|53||42|4|10|0|22|0|0|13|12|2.04,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41643829,渡辺　秀武,599,599,154.1,154 .1,154,154,0,42,0,40,42.0,2.34,IP|R|ER|ERA,1966|読　売|42|13|6||||6|1|2|.684|599|154 .1|154|.1|124|14|20|7|66|0|0|42|40|2.34,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51153829,安仁屋　宗八,704,704,172.0,172.0,172,172,1,76,0,71,76.0,3.72,R|ER|ERA,1966|広　島|40|8|14||||5|2|0|.364|704|172|172||150|15|43|7|124|1|0|76|71|3.72,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31333825,池田　英俊,969,969,244.0,244.0,244,244,0,82,0,75,82.0,2.77,R|ER|ERA,1966|広　島|42|16|12||||17|6|4|.571|969|244|244||203|20|54|4|126|0|0|82|75|2.77,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,61363802,鵜狩　道旺,273,273,65.0,65.0,65,65,0,32,0,27,32.0,3.74,R|ER|ERA,1966|広　島|34|1|3||||0|0|0|.250|273|65|65||73|6|11|1|25|0|0|32|27|3.74,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41343808,大石　清,440,440,104.2,104 .2,104,104,3,59,0,50,59.0,4.29,IP|R|ER|ERA,1966|広　島|34|2|7||||2|1|1|.222|440|104 .2|104|.2|104|10|31|3|45|3|0|59|50|4.29,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,61363808,大羽　進,961,961,237.2,237 .2,237,237,3,95,0,84,95.0,3.18,IP|R|ER|ERA,1966|広　島|48|13|18||||10|2|2|.419|961|237 .2|237|.2|222|14|50|3|160|3|0|95|84|3.18,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41543827,城野　勝博,56,56,11.1,11 .1,11,11,0,10,0,7,10.0,5.73,IP|R|ER|ERA,1966|広　島|12|0|0||||0|0|0|.000|56|11 .1|11|.1|15|3|8|0|3|0|0|10|7|5.73,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,21523822,白石　静生,213,213,50.0,50.0,50,50,1,30,0,30,30.0,5.4,R|ER|ERA,1966|広　島|24|1|2||||0|0|0|.333|213|50|50||51|6|13|3|27|1|0|30|30|5.40,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51753820,外木場　義郎,133,133,32.1,32 .1,32,32,1,14,0,13,14.0,3.66,IP|R|ER|ERA,1966|広　島|25|0|1||||0|0|0|.000|133|32 .1|32|.1|26|5|11|1|23|1|0|14|13|3.66,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41043829,西川　克弘,126,126,29.2,29 .2,29,29,0,23,0,19,23.0,5.7,IP|R|ER|ERA,1966|広　島|23|0|1||||0|0|0|.000|126|29 .2|29|.2|31|4|7|2|17|0|0|23|19|5.70,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51253829,羽里　功,107,107,26.1,26 .1,26,26,1,10,0,10,10.0,3.46,IP|R|ER|ERA,1966|広　島|15|0|0||||0|0|0|.000|107|26 .1|26|.1|28|3|5|0|10|1|0|10|10|3.46,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91293820,三好　幸雄,76,76,19.1,19 .1,19,19,0,8,0,8,8.0,3.79,IP|R|ER|ERA,1966|広　島|14|0|0||||0|0|0|.000|76|19 .1|19|.1|21|1|4|0|6|0|0|8|8|3.79,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41443829,森川　卓郎,54,54,13.1,13 .1,13,13,0,5,0,5,5.0,3.46,IP|R|ER|ERA,1966|広　島|11|0|1||||0|0|0|.000|54|13 .1|13|.1|11|2|6|0|5|0|0|5|5|3.46,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31433821,竜　憲一,820,820,202.1,202 .1,202,202,1,68,0,64,68.0,2.85,IP|R|ER|ERA,1966|広　島|55|16|14||||1|1|0|.533|820|202 .1|202|.1|181|16|51|3|65|1|0|68|64|2.85,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91393829,小川　健太郎,917,917,234.0,234.0,234,234,2,71,0,57,71.0,2.19,R|ER|ERA,1966|中　日|45|17|11||||12|5|2|.607|917|234|234||183|15|47|8|141|2|0|71|57|2.19,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81583808,河村　達彦,641,641,158.0,158.0,158,158,2,63,0,56,63.0,3.19,R|ER|ERA,1966|中　日|39|10|7||||6|0|0|.588|641|158|158||134|14|53|4|88|2|0|63|56|3.19,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31733825,門岡　信行,131,131,30.1,30 .1,30,30,1,20,1,12,20.0,3.6,IP|R|ER|ERA,1966|中　日|14|1|2||||0|0|0|.333|131|30 .1|30|.1|31|2|9|0|18|1|1|20|12|3.60,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51353822,北角　富士雄,220,220,54.1,54 .1,54,54,1,9,0,7,9.0,1.17,IP|R|ER|ERA,1966|中　日|22|6|3||||0|0|0|.667|220|54 .1|54|.1|34|1|22|4|32|1|0|9|7|1.17,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41543821,近藤　光郎,205,205,51.0,51.0,51,51,0,18,0,15,18.0,2.65,R|ER|ERA,1966|中　日|29|2|2||||3|0|1|.500|205|51|51||40|8|14|1|22|0|0|18|15|2.65,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51753823,佐藤　公博,333,333,86.2,86 .2,86,86,1,28,1,23,28.0,2.38,IP|R|ER|ERA,1966|中　日|42|3|4||||2|1|0|.429|333|86 .2|86|.2|56|3|26|2|30|1|1|28|23|2.38,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41743822,高岡　英司,11,11,2.1,2 .1,2,2,0,2,0,2,2.0,9.0,IP|R|ER|ERA,1966|中　日|3|0|0||||0|0|0|.000|11|2 .1|2|.1|3|0|1|0|3|0|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11013829,千原　陽三郎,30,30,5.2,5 .2,5,5,0,2,0,2,2.0,3.0,IP|R|ER|ERA,1966|中　日|8|0|0||||0|0|0|.000|30|5 .2|5|.2|5|1|7|0|7|0|0|2|2|3.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11913822,豊永　隆盛,8,8,1.1,1 .1,1,1,0,2,0,2,2.0,18.0,IP|R|ER|ERA,1966|中　日|1|0|0||||0|0|0|.000|8|1 .1|1|.1|3|0|1|0|0|0|0|2|2|18.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51253808,板東　英二,520,520,133.0,133.0,133,133,5,44,0,38,44.0,2.57,R|ER|ERA,1966|中　日|60|13|5||||0|0|0|.722|520|133|133||103|14|30|1|91|5|0|44|38|2.57,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11213806,牧田　政彦,12,12,3.0,3.0,3,3,0,0,0,0,0.0,0.0,,1966|中　日|4|0|0||||0|0|0|.000|12|3|3||2|0|1|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41043822,松本　忍,4,4,0.2,0 .2,0,0,0,0,0,0,0.0,0.0,IP,1966|中　日|1|0|0||||0|0|0|.000|4|0 .2|0|.2|1|0|1|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11413808,水谷　寿伸,767,767,189.0,189.0,189,189,0,61,1,55,61.0,2.62,R|ER|ERA,1966|中　日|38|10|7||||4|2|0|.588|767|189|189||172|14|48|4|93|0|1|61|55|2.62,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01203820,水谷　実智郎,62,62,14.2,14 .2,14,14,0,9,0,5,9.0,3.0,IP|R|ER|ERA,1966|中　日|7|0|1||||0|0|0|.000|62|14 .2|14|.2|13|3|3|1|6|0|0|9|5|3.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,43143825,山中　巽,892,892,217.2,217 .2,217,217,1,71,0,59,71.0,2.44,IP|R|ER|ERA,1966|中　日|34|14|12||||9|1|1|.538|892|217 .2|217|.2|191|19|64|2|106|1|0|71|59|2.44,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01103802,秋山　登,557,557,130.1,130 .1,130,130,1,67,0,58,67.0,4.02,IP|R|ER|ERA,1966|大　洋|34|6|8||||3|0|0|.429|557|130 .1|130|.1|134|18|37|3|35|1|0|67|58|4.02,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41343825,稲川　誠,764,764,184.1,184 .1,184,184,1,80,0,64,80.0,3.13,IP|R|ER|ERA,1966|大　洋|43|10|11||||6|2|1|.476|764|184 .1|184|.1|165|20|50|8|110|1|0|80|64|3.13,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51353820,江尻　亮,30,30,6.1,6 .1,6,6,0,4,0,3,4.0,4.5,IP|R|ER|ERA,1966|大　洋|5|0|0||||0|0|0|.000|30|6 .1|6|.1|9|1|1|0|1|0|0|4|3|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11513802,小野　正一,508,508,119.2,119 .2,119,119,1,53,0,46,53.0,3.45,IP|R|ER|ERA,1966|大　洋|41|5|7||||3|0|0|.417|508|119 .2|119|.2|109|15|56|3|85|1|0|53|46|3.45,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01303820,及川　宣士,416,416,94.2,94 .2,94,94,7,47,1,42,47.0,3.98,IP|R|ER|ERA,1966|大　洋|36|3|7||||1|0|0|.300|416|94 .2|94|.2|97|9|46|6|67|7|1|47|42|3.98,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,71973825,佐々木　吉郎,564,564,139.0,139.0,139,139,1,54,1,47,54.0,3.04,R|ER|ERA,1966|大　洋|38|8|8||||4|3|3|.500|564|139|139||134|10|23|5|58|1|1|54|47|3.04,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51753806,島田　源太郎,31,31,7.1,7 .1,7,7,0,3,0,3,3.0,3.86,IP|R|ER|ERA,1966|大　洋|5|0|1||||0|0|0|.000|31|7 .1|7|.1|9|2|2|1|4|0|0|3|3|3.86,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91793821,Ｊ．スタンカ,616,616,144.2,144 .2,144,144,1,75,0,67,75.0,4.16,IP|R|ER|ERA,1966|大　洋|32|6|13||||4|0|0|.316|616|144 .2|144|.2|153|14|44|6|69|1|0|75|67|4.16,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01903829,高橋　重行,526,526,125.0,125.0,125,125,0,71,0,61,71.0,4.39,R|ER|ERA,1966|大　洋|34|4|11||||3|1|0|.267|526|125|125||122|17|34|8|54|0|0|71|61|4.39,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81783820,辻　善之,10,10,2.0,2.0,2,2,0,3,0,2,3.0,9.0,R|ER|ERA,1966|大　洋|2|0|0||||0|0|0|.000|10|2|2||5|1|0|0|0|0|0|3|2|9.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81483825,西　三雄,222,222,54.1,54 .1,54,54,1,25,0,23,25.0,3.83,IP|R|ER|ERA,1966|大　洋|23|5|2||||1|0|0|.714|222|54 .1|54|.1|44|5|15|1|23|1|0|25|23|3.83,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,81983820,新治　伸治,271,271,64.2,64 .2,64,64,0,33,0,26,33.0,3.6,IP|R|ER|ERA,1966|大　洋|37|4|4||||0|0|0|.500|271|64 .2|64|.2|67|6|17|2|35|0|0|33|26|3.60,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,21023820,平岡　一郎,259,259,61.2,61 .2,61,61,1,31,1,27,31.0,3.92,IP|R|ER|ERA,1966|大　洋|37|1|5||||0|0|0|.167|259|61 .2|61|.2|55|6|25|3|33|1|1|31|27|3.92,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31433808,峰　国安,76,76,17.2,17 .2,17,17,0,11,1,10,11.0,5.0,IP|R|ER|ERA,1966|大　洋|12|0|1||||0|0|0|.000|76|17 .2|17|.2|15|3|6|2|9|0|1|11|10|5.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51153825,安部　和春,337,337,78.1,78 .1,78,78,1,36,0,30,36.0,3.46,IP|R|ER|ERA,1966|阪　神|29|5|5||||1|1|0|.500|337|78 .1|78|.1|76|2|35|5|22|1|0|36|30|3.46,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,61163800,石川　緑,611,611,150.0,150.0,150,150,1,60,0,52,60.0,3.12,R|ER|ERA,1966|阪　神|40|6|13||||5|1|0|.316|611|150|150||145|15|19|8|62|1|0|60|52|3.12,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,71173822,石床　幹雄,95,95,23.0,23.0,23,23,0,9,0,6,9.0,2.35,R|ER|ERA,1966|阪　神|14|0|0||||0|0|0|.000|95|23|23||20|0|8|0|4|0|0|9|6|2.35,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,21323823,太田　紘一,37,37,7.0,7.0,7,7,1,9,0,9,9.0,11.57,R|ER|ERA,1966|阪　神|9|0|1||||0|0|0|.000|37|7|7||14|3|2|0|5|1|0|9|9|11.57,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41143822,鏑木　悦純,8,8,2.0,2.0,2,2,0,1,0,1,1.0,4.5,R|ER|ERA,1966|阪　神|2|0|0||||0|0|0|.000|8|2|2||2|0|0|0|1|0|0|1|1|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51953807,権藤　正利,546,546,136.0,136.0,136,136,1,42,1,34,42.0,2.25,R|ER|ERA,1966|阪　神|41|4|11||||2|1|1|.267|546|136|136||106|5|37|4|102|1|1|42|34|2.25,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,21523820,交告　弘利,36,36,9.0,9.0,9,9,0,1,0,1,1.0,1.0,R|ER,1966|阪　神|5|0|0||||0|0|0|.000|36|9|9||10|0|3|0|2|0|0|1|1|1.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31533822,椎木　孝彰,8,8,1.0,1.0,1,1,0,4,0,4,4.0,36.0,R|ER|ERA,1966|阪　神|2|0|0||||0|0|0|.000|8|1|1||2|0|2|0|0|0|0|4|4|36.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31733820,杉本　郁久雄,6,6,0.2,0 .2,0,0,0,2,0,0,2.0,0.0,IP|R|ERA,1966|阪　神|1|0|1||||0|0|0|.000|6|0 .2|0|.2|3|0|0|0|0|0|0|2|0|0.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91693825,Ｇ．バッキー,997,997,243.0,243.0,243,243,1,91,0,75,91.0,2.78,R|ER|ERA,1966|阪　神|40|14|16||||14|6|1|.467|997|243|243||222|15|69|9|114|1|0|91|75|2.78,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,61963822,久野　剛司,393,393,93.1,93 .1,93,93,2,40,1,29,40.0,2.81,IP|R|ER|ERA,1966|阪　神|38|1|6||||1|1|0|.143|393|93 .1|93|.1|90|3|30|8|36|2|1|40|29|2.81,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41243829,古沢　憲司,107,107,24.1,24 .1,24,24,0,15,0,14,15.0,5.25,IP|R|ER|ERA,1966|阪　神|11|0|0||||0|0|0|.000|107|24 .1|24|.1|27|2|12|1|16|0|0|15|14|5.25,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,51453808,村山　実,1102,1102,290.1,290 .1,290,290,1,58,0,50,58.0,1.55,IP|R|ER|ERA,1966|阪　神|38|24|9||||24|8|9|.727|1102|290 .1|290|.1|194|16|52|4|207|1|0|58|50|1.55,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,33333802,若生　智男,544,544,142.0,142.0,142,142,0,31,0,31,31.0,1.96,R|ER|ERA,1966|阪　神|44|10|4||||7|3|1|.714|544|142|142||103|9|30|6|101|0|0|31|31|1.96,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01303825,石戸　四六,870,870,210.1,210 .1,210,210,0,83,0,74,83.0,3.17,IP|R|ER|ERA,1966|サンケイ|50|11|11||||11|5|1|.500|870|210 .1|210|.1|204|15|49|9|72|0|0|83|74|3.17,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11313829,石岡　康三,376,376,93.1,93 .1,93,93,0,31,0,22,31.0,2.13,IP|R|ER|ERA,1966|サンケイ|33|4|4||||2|1|0|.500|376|93 .1|93|.1|67|10|28|1|56|0|0|31|22|2.13,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91193829,緒方　勝,138,138,31.0,31.0,31,31,0,18,1,18,18.0,5.23,R|ER|ERA,1966|サンケイ|17|0|0||||0|0|0|.000|138|31|31||41|6|7|1|15|0|1|18|18|5.23,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,71773829,佐藤　進,938,938,231.2,231 .2,231,231,0,73,1,67,73.0,2.6,IP|R|ER|ERA,1966|サンケイ|39|12|18||||9|2|0|.400|938|231 .2|231|.2|196|10|56|4|94|0|1|73|67|2.60,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31033825,渋谷　誠司,630,630,150.0,150.0,150,150,1,62,0,54,62.0,3.24,R|ER|ERA,1966|サンケイ|32|4|17||||4|2|0|.190|630|150|150||125|16|65|4|77|1|0|62|54|3.24,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91093825,鈴木　皖武,680,680,170.1,170 .1,170,170,1,48,0,44,48.0,2.33,IP|R|ER|ERA,1966|サンケイ|62|8|9||||0|0|0|.471|680|170 .1|170|.1|121|18|57|5|105|1|0|48|44|2.33,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,11013808,巽　一,325,325,74.1,74 .1,74,74,1,40,0,37,40.0,4.5,IP|R|ER|ERA,1966|サンケイ|38|2|4||||1|1|0|.333|325|74 .1|74|.1|75|8|31|1|37|1|0|40|37|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91793820,醍醐　俊光,3,3,1.0,1.0,1,1,0,0,0,0,0.0,0.0,,1966|サンケイ|1|0|0||||0|0|0|.000|3|1|1||0|0|0|0|0|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,71273802,富永　格郎,23,23,4.1,4 .1,4,4,0,6,0,4,6.0,9.0,IP|R|ER|ERA,1966|サンケイ|5|0|0||||0|0|0|.000|23|4 .1|4|.1|7|0|3|1|2|0|0|6|4|9.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,91293829,半沢　士郎,19,19,4.0,4.0,4,4,0,4,0,4,4.0,9.0,R|ER|ERA,1966|サンケイ|3|0|0||||0|0|0|.000|19|4|4||6|2|2|0|1|0|0|4|4|9.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01903822,浜口　政信,8,8,2.0,2.0,2,2,0,1,0,1,1.0,4.5,R|ER|ERA,1966|サンケイ|1|0|0||||0|0|0|.000|8|2|2||3|0|0|0|1|0|0|1|1|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,31233820,細田　正彦,26,26,6.1,6 .1,6,6,0,3,0,3,3.0,4.5,IP|R|ER|ERA,1966|サンケイ|3|0|0||||0|0|0|.000|26|6 .1|6|.1|6|3|1|0|2|0|0|3|3|4.50,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,41443804,村田　元一,770,770,189.1,189 .1,189,189,0,74,0,66,74.0,3.14,IP|R|ER|ERA,1966|サンケイ|39|11|12||||8|1|0|.478|770|189 .1|189|.1|179|19|33|2|74|0|0|74|66|3.14,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,01203821,森滝　義巳,171,171,39.2,39 .2,39,39,1,28,0,27,28.0,6.08,IP|R|ER|ERA,1966|サンケイ|20|0|3||||0|0|0|.000|171|39 .2|39|.2|47|3|7|3|12|1|0|28|27|6.08,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,CL,21623829,渡辺　一史,6,6,0.1,0 .1,0,0,0,4,0,3,4.0,81.0,IP|R|ER|ERA,1966|サンケイ|3|0|0||||0|0|0|.000|6|0 .1|0|.1|2|1|3|0|1|0|0|4|3|81.00,_data\master_csv__rescrape_staging\pitching_1966_CL_from_master.csv
ok,1966,PL,91193802,秋本　祐作,433,433,104.1,104 .1,104,104,1,47,3,44,47.0,3.81,IP|R|ER|ERA,1966|阪　急|42|2|4||||1|0|0|.333|433|104 .1|104|.1|107|8|29|4|47|1|3|47|44|3.81,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
ok,1966,PL,71173808,足立　光宏,1099,1099,270.1,270 .1,270,270,0,98,0,79,98.0,2.63,IP|R|ER|ERA,1966|阪　急|52|17|14||||10|3|2|.548|1099|270 .1|270|.1|243|27|49|14|158|0|0|98|79|2.63,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
ok,1966,PL,41143806,石井　茂雄,763,763,189.1,189 .1,189,189,1,65,0,58,65.0,2.76,IP|R|ER|ERA,1966|阪　急|38|10|13||||11|4|0|.435|763|189 .1|189|.1|170|17|49|4|72|1|0|65|58|2.76,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
ok,1966,PL,61563825,大石　弥太郎,15,15,2.2,2 .2,2,2,0,4,0,4,4.0,12.0,IP|R|ER|ERA,1966|阪　急|3|0|0||||0|0|0|.000|15|2 .2|2|.2|6|2|1|0|2|0|0|4|4|12.00,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
ok,1966,PL,91793809,梶本　隆夫,586,586,141.2,141 .2,141,141,4,69,0,58,69.0,3.68,IP|R|ER|ERA,1966|阪　急|39|2|15||||3|0|0|.118|586|141 .2|141|.2|120|18|47|4|112|4|0|69|58|3.68,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
ok,1966,PL,51353821,柿本　実,155,155,35.1,35 .1,35,35,0,22,0,22,22.0,5.66,IP|R|ER|ERA,1966|阪　急|16|0|1||||0|0|0|.000|155|35 .1|35|.1|42|5|7|4|19|0|0|22|22|5.66,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
