layer,file,year,league,line,player_id,player_name,team,ERA_col,ERA_value,ER_col,ER_value,R_col,R_value,IP_col,IP_value,calculated_ERA_from_ER_IP,flags
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,68,61563825,大石　弥太郎,広島東洋カープ,ERA,38.0,ER,0,R,1,IP,117.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,70,21523822,白石　静生,広島東洋カープ,ERA,89.0,ER,0,R,0,IP,193.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,71,51753820,外木場　義郎,広島東洋カープ,ERA,101.0,ER,2,R,2,IP,304.1,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,73,61963824,西本　明和,広島東洋カープ,ERA,48.0,ER,0,R,2,IP,92.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,74,91293820,三好　幸雄,広島東洋カープ,ERA,21.0,ER,0,R,0,IP,31.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,77,71173824,浅野　啓司,東京ヤクルトスワローズ,ERA,44.0,ER,0,R,3,IP,133.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,78,01303825,石戸　四六,東京ヤクルトスワローズ,ERA,96.0,ER,1,R,1,IP,233.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,79,11313829,石岡　康三,東京ヤクルトスワローズ,ERA,106.0,ER,0,R,4,IP,203.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,80,91193829,緒方　勝,東京ヤクルトスワローズ,ERA,22.0,ER,0,R,0,IP,55.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,81,81583808,河村　保彦,東京ヤクルトスワローズ,ERA,59.0,ER,0,R,3,IP,92.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,85,11013808,巽　一,東京ヤクルトスワローズ,ERA,41.0,ER,0,R,0,IP,57.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,86,11013828,藤原　真,東京ヤクルトスワローズ,ERA,62.0,ER,0,R,0,IP,107.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,87,91093826,松岡　弘,東京ヤクルトスワローズ,ERA,84.0,ER,0,R,4,IP,168.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,2,71173808,足立　光宏,阪急ブレーブス,ERA,39.0,ER,0,R,0,IP,60.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,3,41143806,石井　茂雄,阪急ブレーブス,ERA,79.0,ER,0,R,1,IP,197.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,5,41343808,大石　清,阪急ブレーブス,ERA,32.0,ER,0,R,0,IP,79.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,6,91793809,梶本　隆夫,阪急ブレーブス,ERA,73.0,ER,0,R,5,IP,187.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,7,71373822,佐々木　誠吾,阪急ブレーブス,ERA,29.0,ER,1,R,0,IP,79.2,0.11,calc_mismatch:0.11|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,12,71273824,水谷　孝,阪急ブレーブス,ERA,58.0,ER,0,R,0,IP,143.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,13,21023826,宮本　幸信,阪急ブレーブス,ERA,38.0,ER,0,R,0,IP,105.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,15,83183802,米田　哲也,阪急ブレーブス,ERA,95.0,ER,0,R,0,IP,253.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,16,61163826,泉　嘉郎,南海ホークス,ERA,37.0,ER,0,R,1,IP,78.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,18,11713829,合田　栄蔵,南海ホークス,ERA,25.0,ER,0,R,1,IP,44.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,19,51753823,佐藤　公博,南海ホークス,ERA,24.0,ER,0,R,0,IP,39.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,20,01703806,杉浦　忠,南海ホークス,ERA,33.0,ER,0,R,0,IP,65.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,23,61463825,新山　彰忠,南海ホークス,ERA,20.0,ER,0,R,0,IP,18.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,24,81983826,西岡　三四郎,南海ホークス,ERA,53.0,ER,0,R,2,IP,162.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,25,31033827,林　俊彦,南海ホークス,ERA,36.0,ER,0,R,1,IP,52.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,27,63163809,皆川　睦男,南海ホークス,ERA,47.0,ER,0,R,0,IP,134.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,28,71473804,三浦　清弘,南海ホークス,ERA,93.0,ER,0,R,3,IP,215.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,29,41043827,村上　雅則,南海ホークス,ERA,64.0,ER,0,R,0,IP,119.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,30,41443820,渡辺　泰輔,南海ホークス,ERA,82.0,ER,1,R,2,IP,193.1,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,32,71373802,稲尾　和久,西鉄ライオンズ,ERA,36.0,ER,0,R,0,IP,97.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,33,61163820,池永　正明,西鉄ライオンズ,ERA,87.0,ER,0,R,1,IP,263.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,36,31533826,河原　明,西鉄ライオンズ,ERA,82.0,ER,0,R,2,IP,170.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,39,81783827,中井　悦雄,西鉄ライオンズ,ERA,27.0,ER,0,R,0,IP,60.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,40,01003829,永易　将之,西鉄ライオンズ,ERA,36.0,ER,0,R,0,IP,88.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,45,91893825,益田　昭雄,西鉄ライオンズ,ERA,86.0,ER,0,R,3,IP,188.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,46,83183825,与田　順欣,西鉄ライオンズ,ERA,73.0,ER,0,R,0,IP,149.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,51,81383828,金田　留広,東映フライヤーズ,ERA,85.0,ER,0,R,2,IP,206.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,53,11713827,田中　調,東映フライヤーズ,ERA,80.0,ER,0,R,2,IP,217.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,54,11913824,高橋　善正,東映フライヤーズ,ERA,59.0,ER,0,R,0,IP,105.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,55,91793828,高橋　直樹,東映フライヤーズ,ERA,81.0,ER,1,R,2,IP,223.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,56,13113825,宮崎　昭二,東映フライヤーズ,ERA,25.0,ER,0,R,0,IP,85.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,57,81083822,森安　敏明,東映フライヤーズ,ERA,112.0,ER,0,R,4,IP,236.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,60,21323828,岡田　光雄,大阪近鉄バファローズ,ERA,59.0,ER,0,R,1,IP,141.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,62,31933825,佐々木　宏一郎,大阪近鉄バファローズ,ERA,62.0,ER,0,R,3,IP,199.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,64,31733822,鈴木　啓示,大阪近鉄バファローズ,ERA,98.0,ER,0,R,1,IP,330.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,65,51953829,清　俊彦,大阪近鉄バファローズ,ERA,60.0,ER,0,R,2,IP,214.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,67,01003821,板東　里視,大阪近鉄バファローズ,ERA,53.0,ER,0,R,1,IP,116.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,68,91693825,Ｇ．バッキー,大阪近鉄バファローズ,ERA,27.0,ER,0,R,4,IP,55.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,72,11513826,川畑　和人,千葉ロッテマリーンズ,ERA,20.0,ER,0,R,0,IP,48.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,73,11313822,木樽　正明,千葉ロッテマリーンズ,ERA,45.0,ER,0,R,2,IP,162.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,74,31933807,小山　正明,千葉ロッテマリーンズ,ERA,70.0,ER,0,R,1,IP,182.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,75,31933808,坂井　勝二,千葉ロッテマリーンズ,ERA,58.0,ER,0,R,0,IP,127.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,76,41743829,迫田　七郎,千葉ロッテマリーンズ,ERA,29.0,ER,0,R,1,IP,67.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,79,41943820,成田　文男,千葉ロッテマリーンズ,ERA,115.0,ER,0,R,2,IP,317.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,80,41043826,村田　兆治,千葉ロッテマリーンズ,ERA,64.0,ER,0,R,5,IP,146.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_PL_from_master.csv,1969,PL,81,41243824,八木沢　荘六,千葉ロッテマリーンズ,ERA,40.0,ER,0,R,1,IP,90.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,5,51053825,城之内　邦雄,読売ジャイアンツ,ERA,42.0,ER,0,R,0,IP,118.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,8,01703820,高橋　一三,読売ジャイアンツ,ERA,77.0,ER,0,R,2,IP,215.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,10,91093822,堀内　恒夫,読売ジャイアンツ,ERA,82.0,ER,0,R,2,IP,282.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,12,31233828,山内　新一,読売ジャイアンツ,ERA,28.0,ER,0,R,0,IP,111.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,14,41643829,渡辺　秀武,読売ジャイアンツ,ERA,75.0,ER,0,R,3,IP,260.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,15,11313824,伊藤　久敏,中日ドラゴンズ,ERA,59.0,ER,1,R,1,IP,131.0,0.07,calc_mismatch:0.07|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,16,11513802,小野　正一,中日ドラゴンズ,ERA,74.0,ER,1,R,2,IP,161.0,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,21,11913841,渋谷　幸春,中日ドラゴンズ,ERA,44.0,ER,0,R,0,IP,130.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,22,31733827,田辺　修,中日ドラゴンズ,ERA,42.0,ER,1,R,0,IP,167.2,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,23,51053828,星野　仙一,中日ドラゴンズ,ERA,90.0,ER,0,R,3,IP,205.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,25,11413808,水谷　寿伸,中日ドラゴンズ,ERA,33.0,ER,1,R,1,IP,91.1,0.1,calc_mismatch:0.1|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,26,51253826,若生　和也,中日ドラゴンズ,ERA,41.0,ER,0,R,0,IP,77.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,27,21123826,池田　重喜,大洋ホエールズ,ERA,20.0,ER,0,R,2,IP,48.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,30,61563824,鬼頭　洋,大洋ホエールズ,ERA,56.0,ER,0,R,3,IP,194.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,31,01503826,小谷　正勝,大洋ホエールズ,ERA,32.0,ER,0,R,2,IP,115.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,32,31933808,坂井　勝二,大洋ホエールズ,ERA,46.0,ER,0,R,0,IP,109.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,36,71973828,野村　収,大洋ホエールズ,ERA,45.0,ER,0,R,2,IP,62.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,37,71073824,平松　政次,大洋ホエールズ,ERA,80.0,ER,2,R,1,IP,332.2,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,40,31433824,山下　律夫,大洋ホエールズ,ERA,60.0,ER,0,R,2,IP,168.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,41,81183825,伊藤　幸男,阪神タイガース,ERA,32.0,ER,0,R,1,IP,87.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,44,81183841,上田　二朗,阪神タイガース,ERA,50.0,ER,0,R,0,IP,141.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,45,41343824,江夏　豊,阪神タイガース,ERA,87.0,ER,1,R,5,IP,337.2,0.03,calc_mismatch:0.03|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,48,51953807,権藤　正利,阪神タイガース,ERA,28.0,ER,0,R,2,IP,92.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,49,91093825,鈴木　皖武,阪神タイガース,ERA,25.0,ER,0,R,0,IP,94.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,54,33333802,若生　智男,阪神タイガース,ERA,56.0,ER,0,R,2,IP,195.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,55,91193802,秋本　祐作,広島東洋カープ,ERA,27.0,ER,0,R,0,IP,61.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,56,51153829,安仁屋　宗八,広島東洋カープ,ERA,85.0,ER,1,R,2,IP,209.1,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,58,61363808,大羽　進,広島東洋カープ,ERA,22.0,ER,0,R,0,IP,40.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,59,61563825,大石　弥太郎,広島東洋カープ,ERA,58.0,ER,2,R,0,IP,206.2,0.09,calc_mismatch:0.09|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,61,21523822,白石　静生,広島東洋カープ,ERA,71.0,ER,2,R,2,IP,209.2,0.09,calc_mismatch:0.09|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,62,51753820,外木場　義郎,広島東洋カープ,ERA,74.0,ER,0,R,3,IP,228.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,66,41243820,宮本　洋二郎,広島東洋カープ,ERA,25.0,ER,0,R,3,IP,67.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,68,71173824,浅野　啓司,東京ヤクルトスワローズ,ERA,61.0,ER,0,R,3,IP,123.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,69,01303825,石戸　四六,東京ヤクルトスワローズ,ERA,75.0,ER,0,R,2,IP,129.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,70,11313829,石岡　康三,東京ヤクルトスワローズ,ERA,69.0,ER,0,R,4,IP,155.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,73,81583808,河村　保彦,東京ヤクルトスワローズ,ERA,32.0,ER,0,R,1,IP,63.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,74,81583826,簾内　政雄,東京ヤクルトスワローズ,ERA,40.0,ER,0,R,0,IP,76.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,76,21923841,外山　義明,東京ヤクルトスワローズ,ERA,65.0,ER,0,R,0,IP,154.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,77,31033841,西井　哲夫,東京ヤクルトスワローズ,ERA,23.0,ER,0,R,0,IP,64.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,78,11013828,藤原　真,東京ヤクルトスワローズ,ERA,42.0,ER,0,R,1,IP,106.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,79,91093826,松岡　弘,東京ヤクルトスワローズ,ERA,77.0,ER,1,R,3,IP,145.1,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1970_CL_from_master.csv,1970,CL,80,11213828,安木　祥二,東京ヤクルトスワローズ,ERA,51.0,ER,0,R,2,IP,92.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,2,71173808,足立　光宏,阪急ブレーブス,ERA,45.0,ER,0,R,0,IP,117.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,4,41143806,石井　茂雄,阪急ブレーブス,ERA,90.0,ER,0,R,2,IP,229.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,6,91793809,梶本　隆夫,阪急ブレーブス,ERA,62.0,ER,0,R,1,IP,103.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,9,51053829,戸田　善紀,阪急ブレーブス,ERA,20.0,ER,0,R,0,IP,33.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,13,21023826,宮本　幸信,阪急ブレーブス,ERA,72.0,ER,0,R,5,IP,155.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,15,51253828,山田　久志,阪急ブレーブス,ERA,75.0,ER,1,R,1,IP,189.0,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,16,83183802,米田　哲也,阪急ブレーブス,ERA,100.0,ER,0,R,2,IP,236.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,18,01303824,上田　卓三,南海ホークス,ERA,46.0,ER,0,R,3,IP,116.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,19,21723841,佐藤　道郎,南海ホークス,ERA,36.0,ER,2,R,1,IP,144.2,0.12,calc_mismatch:0.12|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,21,61963829,種部　儀康,南海ホークス,ERA,40.0,ER,0,R,1,IP,59.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,23,81983841,中山　孝一,南海ホークス,ERA,38.0,ER,1,R,1,IP,65.2,0.14,calc_mismatch:0.14|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,24,81983826,西岡　三四郎,南海ホークス,ERA,78.0,ER,0,R,2,IP,168.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,27,63163809,皆川　睦雄,南海ホークス,ERA,72.0,ER,0,R,1,IP,163.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,28,71473804,三浦　清弘,南海ホークス,ERA,59.0,ER,0,R,1,IP,140.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,29,41043827,村上　雅則,南海ホークス,ERA,79.0,ER,0,R,1,IP,191.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1970_PL_from_master.csv,1970,PL,30,41443820,渡辺　泰輔,南海ホークス,ERA,34.0,ER,0,R,0,IP,62.2,0.0,calc_mismatch:0.0|era_too_high
