target,csv_col,csv_raw,csv_norm,matched_html_header,matched_html_index,matched_html_value,year,player_id,player_name,html_header,html_row,csv_file,line
CSV_ER,ER,0,0,index_19,19,0,1950,31533894,浜崎　真二,,1950|阪　急|11|12|12|1|3|0|1|0|5|1|0|0|0||0|0|1|0|.250|.417|,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv,7
CSV_ERA,ERA,25.0,25,防御率,23,25,1950,31533894,浜崎　真二,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1950|阪　急|9|1|2||||0|0|0|.333|129|28|28||34|3|19|0|12|2|0|25|22|7.07,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv,7
CSV_ER,ER,3,3,完投,8,3,1951,41743801,大友　工,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,2
CSV_ER,ER,3,3,暴投,19,3,1951,41743801,大友　工,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,2
CSV_ER,ER,3,3,自責点,22,3,1951,41743801,大友　工,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,2
CSV_ERA,ERA,44.0,44,防御率,23,44,1951,41743801,大友　工,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,2
CSV_ER,ER,2,2,自責点,22,2,1951,01703878,中尾　碩志,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|9|6||||4|0|1|.600|541|130 .1|130|.1|124|8|37|0|60|0|2|56|44|3.02,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,5
CSV_ERA,ERA,56.0,56,防御率,23,56,1951,01703878,中尾　碩志,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|29|9|6||||4|0|1|.600|541|130 .1|130|.1|124|8|37|0|60|0|2|56|44|3.02,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,5
CSV_ERA,ERA,56.0,56,index_3,3,56,1951,01703878,中尾　碩志,,1951|読　売|29|56|45|6|12|5|1|0|19|4|0|0|5||6|0|10|0|.267|.422|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,5
CSV_ER,ER,1,1,失点,21,1,1951,81783895,藤本　英雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|31|15|7||||16|3|3|.682|822|206 .1|206|.1|189|7|41|3|88|1|1|89|72|3.13,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ER,ER,1,1,自責点,22,1,1951,81783895,藤本　英雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|31|15|7||||16|3|3|.682|822|206 .1|206|.1|189|7|41|3|88|1|1|89|72|3.13,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ER,ER,1,1,index_8,8,1,1951,81783895,藤本　英雄,,1951|読　売|55|104|88|9|25|3|1|0|30|18|1|0|2||13|1|10|4|.284|.341|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ER,ER,1,1,index_12,12,1,1951,81783895,藤本　英雄,,1951|読　売|55|104|88|9|25|3|1|0|30|18|1|0|2||13|1|10|4|.284|.341|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ER,ER,1,1,index_17,17,1,1951,81783895,藤本　英雄,,1951|読　売|55|104|88|9|25|3|1|0|30|18|1|0|2||13|1|10|4|.284|.341|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ERA,ERA,89.0,89,防御率,23,89,1951,81783895,藤本　英雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|31|15|7||||16|3|3|.682|822|206 .1|206|.1|189|7|41|3|88|1|1|89|72|3.13,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,6
CSV_ER,ER,0,0,自責点,22,0,1951,31933895,別所　毅彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|47|21|9||||25|4|4|.700|1222|301 .1|301|.1|252|15|88|1|131|3|0|112|82|2.44,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,7
CSV_ER,ER,0,0,index_13,13,0,1951,31933895,別所　毅彦,,1951|読　売|54|134|127|18|31|2|1|6|53|12|1|0|1||6|0|11|4|.244|.417|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,7
CSV_ER,ER,0,0,index_17,17,0,1951,31933895,別所　毅彦,,1951|読　売|54|134|127|18|31|2|1|6|53|12|1|0|1||6|0|11|4|.244|.417|,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,7
CSV_ERA,ERA,112.0,112,防御率,23,112,1951,31933895,別所　毅彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|47|21|9||||25|4|4|.700|1222|301 .1|301|.1|252|15|88|1|131|3|0|112|82|2.44,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,7
CSV_ER,ER,2,2,自責点,22,2,1951,03203801,松田　清,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|34|23|3||||15|4|0|.885|896|227 .2|227|.2|186|5|64|5|93|3|2|61|51|2.01,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,8
CSV_ERA,ERA,61.0,61,防御率,23,61,1951,03203801,松田　清,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|読　売|34|23|3||||15|4|0|.885|896|227 .2|227|.2|186|5|64|5|93|3|2|61|51|2.01,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv,8
CSV_ER,ER,0,0,無四球,10,0,1951,31133898,阿部　八郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|40|12|14||||14|2|0|.462|1098|254 .2|254|.2|232|12|100|1|150|2|0|102|79|2.79,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,自責点,22,0,1951,31133898,阿部　八郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|40|12|14||||14|2|0|.462|1098|254 .2|254|.2|232|12|100|1|150|2|0|102|79|2.79,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,index_9,9,0,1951,31133898,阿部　八郎,,1951|阪　急|43|103|101|7|18|4|1|0|24|9|0|0|1||1|0|11|2|.178|.238|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,index_12,12,0,1951,31133898,阿部　八郎,,1951|阪　急|43|103|101|7|18|4|1|0|24|9|0|0|1||1|0|11|2|.178|.238|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,index_13,13,0,1951,31133898,阿部　八郎,,1951|阪　急|43|103|101|7|18|4|1|0|24|9|0|0|1||1|0|11|2|.178|.238|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,index_17,17,0,1951,31133898,阿部　八郎,,1951|阪　急|43|103|101|7|18|4|1|0|24|9|0|0|1||1|0|11|2|.178|.238|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ERA,ERA,102.0,102,防御率,23,102,1951,31133898,阿部　八郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|40|12|14||||14|2|0|.462|1098|254 .2|254|.2|232|12|100|1|150|2|0|102|79|2.79,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,2
CSV_ER,ER,0,0,勝利,3,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,敗北,4,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,完投,8,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,完封勝,9,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,無四球,10,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,勝率,11,.000,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,失点,21,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,自責点,22,0,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_5,5,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_7,7,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_8,8,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_9,9,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_11,11,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_12,12,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_13,13,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_14,14,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_16,16,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_17,17,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,0,0,index_18,18,0,1951,21023801,川口　敬次郎,,1951|阪　急|14|10|10|0|2|0|0|0|2|0|0|0|0||0|0|0|1|.200|.200|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ERA,ERA,26.0,26,防御率,23,26,1951,21023801,川口　敬次郎,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,3
CSV_ER,ER,1,1,完封勝,9,1,1951,01603801,柴田　英治,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|33|6|13||||5|1|1|.316|734|175 .2|175|.2|184|9|30|6|55|0|1|76|66|3.38,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ER,ER,1,1,無四球,10,1,1951,01603801,柴田　英治,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|33|6|13||||5|1|1|.316|734|175 .2|175|.2|184|9|30|6|55|0|1|76|66|3.38,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ER,ER,1,1,自責点,22,1,1951,01603801,柴田　英治,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|33|6|13||||5|1|1|.316|734|175 .2|175|.2|184|9|30|6|55|0|1|76|66|3.38,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ER,ER,1,1,index_7,7,1,1951,01603801,柴田　英治,,1951|阪　急|33|61|60|3|10|1|0|0|11|2|0|0|0||1|0|10|1|.167|.183|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ER,ER,1,1,index_16,16,1,1951,01603801,柴田　英治,,1951|阪　急|33|61|60|3|10|1|0|0|11|2|0|0|0||1|0|10|1|.167|.183|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ER,ER,1,1,index_19,19,1,1951,01603801,柴田　英治,,1951|阪　急|33|61|60|3|10|1|0|0|11|2|0|0|0||1|0|10|1|.167|.183|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_ERA,ERA,76.0,76,防御率,23,76,1951,01603801,柴田　英治,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|33|6|13||||5|1|1|.316|734|175 .2|175|.2|184|9|30|6|55|0|1|76|66|3.38,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,4
CSV_IP,IP,65.0,65,投球回,13,65,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_IP,IP,65.0,65,安打,14,65,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ER,ER,1,1,完封勝,9,1,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ER,ER,1,1,無四球,10,1,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ER,ER,1,1,自責点,22,1,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ER,ER,1,1,index_18,18,1,1951,21523803,鈴木　幸雄,,1951|阪　急|19|25|25|2|4|0|0|0|4|0|0|0|0||0|0|1|2|.160|.160|,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ERA,ERA,31.0,31,防御率,23,31,1951,21523803,鈴木　幸雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|19|4|3||||2|1|1|.571|270|65|65||62|3|16|5|23|0|1|31|27|3.74,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,5
CSV_ER,ER,1,1,完封勝,9,1,1951,61563895,天保　義夫,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1951|阪　急|29|9|10||||9|1|4|.474|665|157 .1|157|.1|156|9|48|1|44|1|1|67|51|2.91,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv,6
